WARS,STMN1,SDCBP,CST3,SOX4,TGFBI,AEBP1,COL3A1,TSPAN7,RER1,MATN2,IFI27,S100A13,LYN,DBN1,CD93,SIRPA,C1QB,SMARCD1,SSBP2,MAP3K5,MPO,P2RX4,JADE3,BCHE,MEOX1,CTSG,EREG,ADAM28,NPY,RHAG,ARG1,PF4,APMAP,CEACAM8,CCR2,DEFA4,MMP8,CRISP3,NAALADL1,S100A11P1,PSMA6,ANXA2P2,THY1,SLC1A5,CES1P1,SPP1,SEC31B,GABPAP,IRX5,DNTT,IGHV3-23,ATP6V0A1,GPS2,GYPB,ZNF423,ADAM10,TRAF3IP2,ABCC6,ADA,SCNN1A,ENAH,MED28,LPAR6,TMEM106B,DPPA4,L2HGDH,CD244,ARPP21,VRTN,FOXRED2,ASTE1,SEMA4C,PRR5,target
7.12312,11.0414,9.90398,7.38155,11.3678,5.97834,6.71272,4.64689,6.83576,6.59301,3.2581,7.69263,7.35336,6.36244,9.82266,5.62009,5.63103,4.07247,8.15299,9.63185,5.4192,5.10265,7.41357,5.87805,2.92988,4.42268,5.32114,3.75181,4.41364,11.8876,3.53843,4.50786,6.65153,6.55151,3.44192,4.11545,5.59853,4.60845,2.8925,4.56643,6.59802,12.2776,7.55755,6.07124,7.26393,5.16808,5.22712,6.84135,7.60558,6.21784,11.2655,6.21194,6.57809,10.9551,5.05005,9.27807,5.47024,9.05588,4.0445,9.93692,6.25902,4.93613,7.23129,11.1134,6.51136,3.09859,5.12071,5.45137,9.49054,6.24826,6.26479,5.8338,7.69552,6.43702,1
8.37708,10.5414,9.65083,5.8246,11.5912,5.70232,9.23831,4.52031,4.84748,6.62064,3.34572,5.7526,7.93215,7.79383,9.67616,4.07224,4.61514,3.94207,8.15686,10.4275,6.41941,5.25769,7.08295,6.84229,3.23432,4.34989,6.40879,4.20635,7.5435,9.80599,3.37315,4.7246,6.44533,7.00712,3.30279,4.7246,4.9636,3.88723,3.33516,4.79079,5.07456,11.6531,9.19282,5.51618,6.82215,5.76861,4.32151,7.37595,7.3966,4.88994,10.8338,7.02826,6.80651,8.9898,5.85821,8.48647,7.80497,9.32158,4.54293,10.903,5.47956,6.13274,6.47613,8.53415,7.09723,3.91292,5.42201,5.71566,8.90399,5.88892,6.35129,6.46374,8.7413,6.90103,1
9.17175,10.6577,10.5932,5.71155,10.3834,8.21406,6.93336,8.03741,9.01255,8.08515,3.22423,5.87295,8.71682,9.64675,7.34539,8.84692,6.92188,5.61932,7.3183,9.96888,5.20026,5.69943,5.20955,8.29001,3.36324,3.82137,6.18337,4.69564,5.05331,9.71336,7.28213,7.03973,8.96873,9.40995,3.43918,4.57198,4.92391,4.24423,3.09237,4.45688,5.71207,13.4712,8.25606,5.35615,5.09914,4.84171,6.48277,8.15746,7.12954,4.35049,13.5547,5.38443,7.25216,7.6428,7.00859,9.8373,4.50317,9.97668,4.28988,11.4483,5.49171,7.90992,7.65247,11.8892,5.15499,3.48469,5.03616,5.74511,9.01,5.98804,6.51407,5.85982,7.07621,7.54141,1
7.56767714088435,9.79550232918632,8.22948381409011,5.9055266966801,11.0969595906929,6.34904870928337,9.40996096238563,5.90703093293355,5.86692512426581,6.58841781829355,4.08243925630673,6.17234218275987,9.81915954695491,6.32058845055033,7.86945121306042,5.98234455328335,6.34502630476325,5.91290554653507,7.80769817372039,8.60964208470836,6.09826816537505,5.90427858262188,7.11960833388069,5.11998935153677,4.18587188892693,4.25239046635195,7.474961832542,4.36512128837348,4.98118908763469,10.5108064445553,4.56718136960223,6.04173921720708,7.49160779497456,7.80392250553912,4.60636255590936,5.44974868227846,6.9578981447274,5.6620099927532,4.11521320444412,5.46966592803752,6.41569821329838,11.5673716402365,7.6621645812212,6.7959387919821,8.50023999207188,6.16679825282292,4.64830228383408,7.50421569927682,6.28463030249763,5.54983028118436,10.5139320930435,6.55505398933215,7.85269717888191,10.0549404272271,6.78234550101204,8.18265082759956,4.88739344370011,9.47660188454823,6.29148874004883,9.77204929324436,6.69358375458055,5.21052696003835,8.55164477427442,5.99896011964407,4.43453163286517,4.50952175005263,5.02035741011356,6.72032121497421,5.29276224276328,7.07654679631248,6.99776571856485,6.62865615843362,6.86320319766435,6.9037512721333,1
7.43223,8.03341,8.19811,7.02195,8.8162,5.55421,8.53975,4.56213,5.15921,7.05494,3.05619,5.73511,9.82358,7.60934,7.80331,4.35592,5.79802,4.40254,8.66158,8.07817,5.7022,6.11211,6.02262,5.72105,3.34738,4.78988,6.46325,4.33565,5.51761,9.9223,3.01858,5.05851,5.49874,7.04764,4.23218,3.96322,5.90348,4.71224,3.10169,5.01014,6.45642,11.0583,8.90798,6.76549,7.23201,6.46315,4.2799,8.49176,5.82412,5.62862,12.0926,7.10808,6.24325,8.32661,5.65946,7.73739,3.90177,8.10788,4.36611,9.10439,7.65968,5.56399,5.05812,8.12745,6.64902,3.32536,5.57809,5.95842,5.52269,7.55045,6.69628,6.31983,6.59901,6.04031,1
7.8723,10.3159,10.2005,6.84475,12.6853,6.41716,10.1823,3.96614,6.87162,7.89587,3.5604,10.4965,8.49083,8.99672,8.66326,8.05173,7.2676,5.93323,7.06609,10.6227,6.29295,9.97367,7.62359,7.88067,2.82955,4.06712,7.02384,4.80911,4.55976,11.1078,7.53273,6.91323,6.54133,8.36947,5.47182,3.86588,7.46738,4.7011,4.97757,4.39908,5.65439,13.3466,9.27056,5.65914,7.05841,5.25292,7.06441,7.02708,7.69258,4.21504,13.7313,5.73712,6.99641,9.13617,8.36314,7.0837,7.69373,10.4273,4.27752,11.4208,5.13815,7.10712,6.86275,9.63869,8.23242,3.19315,5.5223,5.57307,5.61153,5.61094,6.40345,6.23416,5.42492,6.46889,1
8.13919,9.35533,7.98148,6.71625,11.5576,4.99188,9.4967,4.35171,9.44792,8.53281,2.93018,4.74539,8.8076,8.37824,7.8157,5.95912,6.41583,4.10472,7.38279,10.8983,6.84694,7.98861,7.44503,7.97044,2.89361,3.42729,8.86074,3.40662,4.1333,5.67728,3.60895,5.07615,5.03171,9.01597,6.98057,7.67298,8.16636,5.93094,3.64793,5.42653,6.51964,12.3104,9.74846,5.22069,6.7191,5.38888,3.66798,6.92345,5.30823,4.02997,13.1536,6.63277,6.53479,6.04571,5.44144,8.32785,7.91806,9.78221,4.46472,9.72285,3.95836,7.40454,7.2188,10.4683,6.70758,3.44809,5.33408,5.28625,9.62779,5.06627,6.25932,6.53719,5.80684,6.21251,1
7.65631915567915,10.1036838977339,9.38816093881325,5.39184175589856,12.0198509708707,6.5211686918046,10.1650347340908,5.28491126327034,6.04470846029066,7.84487430408463,4.05361060764178,5.9356850672943,7.72722908591306,7.57066076657381,8.31583529296498,6.44279756467916,5.69223016938215,5.46871365264261,7.60120180505595,10.7056026093171,6.24433020280421,5.77957974605662,7.50655054005972,7.83417338709658,4.02003533131926,4.13550330115905,7.26693819822831,4.06017015096625,5.35003377164587,7.88545024034815,4.53787256278403,6.13568540481001,7.24456598988704,8.71175543975159,5.96752392000719,6.1330810750206,7.76327475723937,6.98293517535143,4.2200480654758,5.60628078390774,7.16059308177361,12.1860143605987,8.50870199695445,6.42111703393156,8.72385467177973,6.19384012361158,8.63290334121548,7.54805553660907,7.07940411113324,5.51027748373137,11.1951874282108,6.54982845088073,7.7339716825476,7.3814382966355,6.8437684153669,7.88865581910763,7.31317398426088,11.5045204047868,5.92854822988799,9.96551313024697,5.90010368802178,5.39135377466985,7.7519184793318,6.75249776992263,5.4813227251101,4.42563083364128,5.01558654347185,6.93462843169836,4.93540305472999,6.12287852805334,7.12696430874395,7.32101932144933,7.07177900284681,6.99284617813987,1
3703.07566592948,1472.47065058379,5933.84182988229,8023.4509753442,531.183974222055,7133.64347060295,513.729457892394,0.0,12.648645581579,2832.70233718758,55.3431015084139,31.6010793336442,158.371565693042,3897.66213022688,552.969138490216,5306.79286360561,2348.88523625141,75.7550479307326,1643.03359555689,874.165217088927,1519.48078918241,147.245539398515,1185.78981293917,75.3840201519961,0.0,68.3299950920105,12.8746880863901,69.2656043104362,1723.73730641892,0.0,0.0,37.1067947367549,9835.10470085729,4097.67196181173,44.3204101739559,2906.59344779896,26.496112728416,26.6903087263812,19.4754206883673,476.627165701277,1.2617196537341,2979.82025098826,6.30859826867049,3.93707377069456,1238.01730769211,0.0,0.0,2716.08063074238,0.0,0.0,23.8640233748474,704.039566783626,987.711405464448,2072.30596660625,0.0,0.0,2292.00107690994,658.219491473248,103.375663853303,1055.44360988252,17.4912965201035,38.7061711291906,4213.80438884798,3435.09462138973,1200.16843847958,48.1014032213284,288.633610451337,1986.63140199095,0.0,8.6742901882595,76.436906602526,494.352557265928,977.165017770295,1097.75743139947,0
8.76678,5.83566,11.8043,9.69531,4.90308,9.33008,6.9375,4.80847,4.62205,7.93644,3.17747,6.30044,6.62817,10.2537,6.16343,10.0668,9.03459,3.92434,7.03224,6.23488,8.62916,5.45335,6.70296,3.5975,3.26192,4.99736,5.80156,3.96865,5.86349,4.7936,3.82301,5.82411,10.5924,10.028,6.92278,8.64315,8.70698,6.40735,4.54797,5.04487,10.6293,9.11552,9.68647,6.13055,7.33621,6.60986,4.86263,6.59804,4.58993,4.43969,4.33759,6.39536,8.63123,8.06609,8.39868,4.10876,5.88829,6.75201,4.7549,8.11781,5.96647,3.66707,5.17191,7.93347,7.67278,3.40737,5.4519,7.19136,4.38982,6.69237,6.09349,6.30513,7.49174,7.85511,0
10.655,6.75417,11.3259,10.6486,8.05991,11.1401,6.16629,4.01303,4.13595,9.01836,3.49109,4.86651,6.17741,10.1598,6.19602,9.98907,8.27701,5.393,6.8544,7.59666,8.42189,4.97414,8.27314,4.36025,3.19478,5.18041,5.77323,4.19654,7.56501,4.88427,2.9111,4.36719,11.5637,10.2036,3.90817,9.4824,5.64066,3.77052,3.15763,6.02024,9.37281,11.7601,10.6205,5.34948,6.36282,8.79176,3.50513,7.26359,6.19544,3.81424,4.679,6.52896,8.01834,8.71439,5.41561,4.05262,7.62191,7.303,4.53218,9.17006,5.32887,4.03041,6.90612,10.109,9.45924,3.44601,5.53035,9.46753,4.26259,6.07472,6.06264,7.05438,8.17193,7.67466,0
10.3038,9.74305,11.8517,4.63873,10.5796,7.54284,6.67529,7.1216,8.75965,7.85184,3.31118,9.55121,7.07901,9.05843,7.27037,9.14565,5.87444,5.30003,7.64084,8.76104,4.84494,6.41727,5.31974,7.16883,2.90943,4.45592,6.4842,6.90441,7.03202,5.89366,10.8908,10.7387,8.28333,10.1456,4.08426,5.5757,6.83849,6.77978,4.12039,4.66359,5.30467,12.5607,8.66801,5.66713,5.69042,5.87001,4.75644,6.67524,4.97524,4.00023,13.1486,5.31583,8.64104,6.94222,9.26433,9.19449,4.79695,8.23691,3.95079,10.1466,5.95059,5.05048,6.94508,10.9321,3.40082,3.87802,5.25999,6.1922,6.16574,6.92222,5.96655,4.60955,8.58571,8.99945,1
7.69318216373231,9.98346640155379,8.48283303905813,6.80041694262044,11.3062354189947,6.50387598135849,8.06141645298937,5.2077640257554,9.26085388189246,8.09994685709558,3.9782491294387,5.57975788250273,7.48016496693616,6.28114416754394,9.1382544044557,8.8353942328905,6.8539131299547,5.64064030093086,8.268937890971,9.66375401495716,6.26540081370603,7.75775279666876,7.16726655014822,6.02825259120569,4.1131458424126,4.10998566586118,7.11879610816041,4.22175416375931,5.82926740651539,9.08584176595731,4.55967897627134,6.04251163776196,7.59173944501641,8.56235280419001,4.50332268547997,5.38320942570459,6.7672923698588,5.85661037550519,4.02769313403302,5.55357853197561,7.11333019279382,12.1663361657056,8.37432133846954,6.89680205358426,8.19542839117779,6.41405502228261,5.01262011307377,7.91466465357958,5.99827257810588,5.32912593953933,11.8873843141656,7.32464499961631,7.98343283152091,8.26580120320104,6.69494526084679,8.67637027070159,7.04851775725439,10.701612816092,6.20434792199108,10.0536890004285,6.69811198177351,5.65566101231424,7.88251023391697,7.6049387414723,4.75545845964861,4.32566987218313,4.84894650983359,7.07442188367361,9.24319458299118,6.85489876176691,7.50834525243333,6.91354284812807,7.62210472217572,7.3724773292953,1
7.72844623659767,9.28320047575592,8.69523288657216,8.86794971056854,10.677231848063,6.38008313621736,8.95653355667207,4.95850156950749,7.52207835566606,7.61722809484915,4.05666471912384,7.49201714659236,9.09199195605716,6.61305117174753,8.5583086715851,6.53600411280747,6.35910842667877,6.55764168575262,7.51977804395187,9.98891679128808,5.74965368352796,7.53800223914998,7.85008045542765,5.42053304537137,3.94288839991952,4.25810446574385,6.94425461797941,4.6310820271965,4.5769970265774,7.90024337981274,5.04293787375609,6.5438750403494,7.40867782380482,8.38986502453605,4.50636596788795,5.42519260873928,7.08054810173051,6.00188282191434,4.03200842509766,5.59532794617848,7.04705895852522,11.772012826188,9.05538519936517,6.96743914707147,8.18243553178643,6.16303849675057,4.52551365680156,7.50936408218819,5.90345301574145,5.56367102403872,11.2123700351067,7.44245704803012,7.49953589265201,10.598073125165,7.11939760883616,8.53033902802829,5.08087506493718,10.2782600632845,6.09453808831032,9.41201743061347,6.49784752580537,4.91657178686963,8.35395712704535,6.41522592198625,4.01594913098754,4.55326628672784,4.84015865308599,6.90395148388141,5.27328206404994,6.91640861917485,6.94367150933739,6.61454989305746,6.82552778288704,6.96678620189377,1
9.30513,8.0788,11.6195,7.6894,11.4286,7.17637,7.03181,5.82579,6.71831,8.5394,3.72773,7.02764,6.33582,10.1681,6.09972,8.51191,8.123,6.30847,7.03979,8.76322,6.84639,10.0048,7.00537,5.52363,2.9445,4.6129,10.534,6.46002,5.83415,5.67194,11.1595,11.7869,11.8608,10.1749,11.76,5.68001,13.3557,12.1501,10.1081,4.11227,9.0865,11.9163,9.78778,5.75588,7.98436,6.10662,4.16904,6.38604,6.29074,8.86997,7.13865,9.09532,8.62642,6.92078,11.5008,5.44255,8.27089,7.97451,4.40391,8.85002,6.47474,4.09968,5.95556,10.0646,6.04343,4.22892,4.79613,6.16413,5.83676,6.35676,6.65445,5.78478,6.42973,7.62031,1
8.89689,10.2815,10.6006,7.04656,11.911,5.98087,9.5289,3.93825,8.3318,9.14021,3.63001,4.79513,9.52167,9.5221,9.33088,9.75414,6.9408,4.71401,8.04901,9.10086,7.26032,9.08645,7.26709,7.01922,2.99422,4.1229,10.8201,4.89936,4.41167,9.30374,3.41652,10.3375,5.63076,9.74229,11.2837,4.58141,12.6213,11.9164,9.55265,5.34658,8.45339,13.2019,10.8357,5.59329,7.35032,4.83296,4.10122,6.22729,6.43355,5.02656,13.2018,5.29955,6.53764,8.51451,5.3344,8.26692,7.95405,9.5001,4.97352,10.8137,5.95273,7.45836,7.2371,10.3537,7.87994,3.1238,5.65034,6.26096,9.17145,6.117,6.86132,6.27658,5.87934,7.22803,1
8.35968,10.6807,8.33027,5.32303,10.1899,5.84705,8.1876,4.52566,8.56754,8.66943,3.02503,6.05029,6.90155,8.18238,9.23908,7.53881,6.8779,3.72046,8.0593,10.9296,4.76751,4.83277,5.04912,6.79814,3.18031,5.25346,5.67186,3.12551,4.90738,9.33134,6.78877,7.29806,5.54737,9.69283,3.59147,5.48141,6.22554,5.66912,3.22377,4.91463,5.09277,12.9843,8.06193,5.64201,5.62648,5.38367,4.42852,7.3333,5.8613,4.11525,14.2179,5.27933,7.58614,7.63704,7.33776,10.147,4.46923,8.50147,4.51753,11.904,6.08525,8.01295,6.25215,8.55248,4.82704,3.67605,4.99914,5.84593,10.6092,7.00525,6.81616,5.02961,7.68269,7.96208,1
7.70216603335174,10.0412467360387,9.01769417482274,6.96104988912348,11.0302653736616,6.63479895823858,8.46808353367392,4.83734162971334,8.51467164154792,7.81077336199785,4.13896128528782,6.03076576763777,7.88940678334491,6.07908070135437,8.62775060730569,8.39695230289216,7.26819525145711,5.51331393506948,7.11594027228007,9.14205819251846,6.68817817248059,5.88403981872503,6.63948558261711,5.57117617957618,4.10805455919122,4.23955049744203,6.8557340765093,4.20460899849832,5.23229392868421,9.62860744531635,4.63767219823823,5.75642253169267,7.25851827502604,8.06874033925759,4.86905093130385,5.7205653988275,6.27407541542182,5.59563185864162,4.04527558792165,5.61437220676464,7.51060794292879,11.8360664924594,8.49673952913162,6.66110895784221,8.05279915382217,6.19441016850497,5.72437595759964,7.88529172152388,6.9475071253243,5.33504489631169,12.2457768846964,10.9085216642525,8.22711134838494,8.55156757622241,6.9236910328612,8.06777969270764,7.98297885117046,10.5905817956616,6.07979672600387,9.00826589881518,6.52370007159853,5.49305183842445,8.23615595035847,7.66301281539646,5.17405513269833,4.42346052322456,4.75551860722461,7.20018841576955,6.79371087770841,6.93327195098787,6.98326527493185,6.90741723596161,7.44469994926302,7.68474962814998,1
9.01356,7.41961,9.05898,6.34946,11.3708,5.62344,9.85346,4.05787,4.18719,8.07947,3.43845,4.93822,8.38948,9.54499,5.06705,6.60973,6.61912,4.09157,8.30951,9.43559,9.31641,4.47923,7.71704,6.25026,2.89302,3.88517,5.07653,4.07439,7.73746,8.95691,3.54572,7.27073,6.35582,9.34362,4.77572,3.87802,6.46236,6.46236,4.90758,4.96936,6.20284,12.0606,8.79588,5.84041,7.68185,5.09093,4.45336,8.45306,6.50785,7.24144,11.4534,5.62151,7.04023,8.45036,4.97438,8.24239,7.20614,9.94401,4.48795,11.0876,6.18817,3.73519,6.19557,9.95033,6.7328,3.0264,5.46679,4.73105,6.09396,6.5878,6.25442,5.21039,6.00134,6.53112,1
8.04592,8.8592,10.0625,5.66093,12.3076,4.98328,7.84019,4.30848,9.23676,8.37792,3.22141,6.90097,9.19362,6.77456,8.7401,5.9959,6.69888,4.75621,7.59846,9.21621,7.66,8.89157,7.58191,7.14033,3.30093,3.91204,7.31048,4.10454,4.98373,10.2091,6.31697,6.42845,7.84604,8.53073,6.90506,3.71786,8.609,7.72556,5.1472,5.65771,5.32135,13.2762,8.4348,5.63752,6.59224,5.06067,4.41937,6.74962,7.68332,5.06529,13.2309,5.28524,6.74858,8.21612,7.28639,9.78692,6.62824,8.75686,4.79213,10.6881,5.65846,8.38008,7.44829,11.9716,7.55297,3.12043,5.73431,7.82194,4.33934,6.3771,6.16844,4.61582,6.85618,7.63845,1
7.75376317401481,8.51628754120033,10.6028534363955,5.67681454720045,9.93002347029537,7.12021152536327,6.46434251732342,6.28847305442046,8.99972164966319,6.78206696673952,4.16632414152012,5.75443877662483,8.14594369011634,6.54243671223458,7.88353885442125,11.1487000349773,6.64450925827513,6.2167497625674,8.14816510918881,7.0712650253826,5.82118845127967,8.47923276925212,7.06400113929464,6.43321449717602,4.070575532068,4.1252066328072,6.74129039035075,4.14764129180032,5.23676942119805,11.7093039464874,4.4647083231434,5.88731859449723,6.69953826777195,8.58065130972074,5.14369256268671,5.71342210006395,6.83648602955729,6.038932725077,4.05762315272919,5.31789670326176,6.80653533141551,12.3428512434531,9.00517616906195,7.11802108832436,8.50535223220664,6.12106100966653,7.14195612170718,7.37676888613855,7.30451264451234,5.47637086559195,7.44477085335851,6.67826963563649,7.96894191683275,8.90326369121116,6.58118418828377,7.15497116747318,7.34169916526245,8.91650726481272,5.91639702132865,8.4903733371503,6.48074993792073,6.52086916640142,8.29702219316682,10.807333657488,4.65875466231907,4.40756589272053,4.87483824009133,6.82901389627519,7.37003314669018,6.76310793805763,6.77925228917437,6.15215060662914,6.75904468782837,7.12484154221726,1
8.06521,9.81795,8.34724,6.55044,11.7796,5.63098,10.7599,5.03193,6.02746,8.06131,3.3834,5.58807,9.10929,7.61302,7.50377,5.34501,5.78835,3.88427,7.55923,10.437,5.66036,3.84135,6.70253,5.70155,3.25564,4.12324,4.18417,4.00076,4.87074,5.64848,3.8774,4.49566,4.89031,8.43214,3.91605,3.49249,4.77619,4.42324,3.02936,4.70351,5.02232,12.5635,9.49257,6.4567,6.96233,4.76929,4.82374,7.25529,6.32505,4.42239,13.4652,6.73588,7.12607,9.58454,5.6405,7.79963,6.00811,9.40783,4.16369,11.1401,6.94125,5.34235,5.93936,8.75293,6.67986,4.14302,5.15474,5.7137,8.04169,6.78853,6.70884,6.24952,5.54203,6.08742,1
7.09873,8.73483,10.3184,9.9716,11.9026,5.87499,7.64253,4.73724,8.70041,6.45667,4.86784,4.76543,6.47294,3.59958,9.4102,4.49705,4.92735,4.34578,8.27394,9.43409,9.1067,4.48661,7.4027,5.39356,2.97805,5.97794,6.71367,3.66182,4.00824,4.64151,3.49506,4.99412,6.4597,8.53259,3.25645,4.15602,5.00908,4.22841,3.06198,5.0104,6.98353,11.5259,9.40317,6.5318,6.74627,5.59791,4.5663,7.4437,5.46432,10.8846,6.22822,5.62014,6.57872,10.3946,5.39485,10.5917,6.35063,8.77567,4.50035,9.22443,6.93377,4.59272,5.62829,4.89324,5.65665,3.46854,4.60608,5.66409,7.36419,6.76872,6.32372,5.54643,7.15374,6.5979,1
10.6581,6.93483,11.5741,11.1149,7.37156,11.4132,6.48293,4.46369,4.4098,8.9254,3.62002,7.5092,6.93361,10.6727,7.1614,10.5981,8.95182,4.52933,7.12731,8.31433,8.09591,4.81654,7.65429,4.88743,2.93564,5.28824,6.18596,3.51095,8.0578,4.47576,3.30848,4.46763,12.6824,9.82283,3.65756,10.4315,4.92165,4.36968,3.26893,5.50726,9.08426,11.5356,10.7349,5.76185,7.18288,9.83731,3.36498,7.4241,4.76061,3.89085,5.14289,5.87329,8.59132,8.13151,7.08731,3.60096,6.03338,7.24906,4.88194,8.74025,5.53584,3.85091,6.41657,10.1481,6.99743,3.31387,4.93309,8.27262,4.29095,6.27138,6.14291,7.21908,7.97099,7.91986,0
9.41758,6.04968,11.9851,10.6861,6.69302,10.556,6.29419,4.37445,4.3498,8.53699,3.70237,6.13591,6.60993,10.5149,6.02357,10.275,9.12012,3.64104,7.23299,7.37883,8.88679,6.08301,8.07208,4.21241,3.15702,5.24984,5.46987,3.89914,6.91612,4.4234,3.28291,4.37716,10.449,9.86761,3.8058,9.30503,5.30021,4.24933,3.04356,5.43377,10.7444,9.01724,10.0523,5.29209,6.76229,6.91425,5.33694,6.89533,5.07416,4.09319,4.85966,6.52,8.42071,7.68973,6.81553,3.95601,6.87425,7.25924,4.95809,9.13771,5.9513,3.68925,6.02288,7.78963,9.37008,3.61992,5.43654,7.6606,4.82551,6.3881,6.11103,7.28566,7.99424,8.37499,0
8.77842,6.57126,11.9756,9.87216,5.45054,9.04579,6.50116,4.32034,4.2057,8.724,3.26989,7.86326,5.97676,10.1566,6.15817,9.36428,8.87252,3.97365,7.35022,7.30188,8.0927,6.32666,7.99219,4.19915,2.78769,5.1788,6.49737,3.83457,6.52338,4.74707,3.64305,6.45315,12.3445,9.84731,7.80821,8.43976,9.04521,6.58012,5.29858,5.12808,10.4514,10.2279,9.69821,5.86327,7.20239,6.71001,4.29592,6.87884,5.44245,4.52573,4.40506,6.30892,8.434,8.58482,8.20183,3.75812,6.31188,7.40674,4.55095,8.62842,6.0725,3.57132,6.04929,8.51959,9.43298,3.14203,4.93647,7.23342,4.52714,6.68282,6.02825,7.50547,6.95291,8.19117,0
6.69055,9.03712,9.41113,4.11256,9.3041,7.54827,7.28627,5.34664,8.80619,7.83969,3.23724,5.31755,8.62506,8.33199,7.85638,8.27073,5.84646,4.32964,7.85892,10.4208,4.68798,5.11764,5.40878,7.40622,2.93431,4.80832,5.95189,3.94641,6.45843,8.98973,5.59065,6.03711,6.41741,8.70117,3.7945,4.79849,6.00916,4.93046,3.84192,4.44622,5.78784,12.7104,8.02434,6.26426,5.02395,5.27783,4.48673,7.61626,7.15254,4.00419,13.9639,5.3678,7.33849,6.78428,6.50711,8.6946,4.34347,7.59156,4.08245,11.837,5.8573,8.36865,6.12032,10.1798,4.24383,3.61167,4.61841,5.74936,9.7155,6.68281,6.08358,5.42162,7.80753,7.86375,1
6.56175,9.43543,9.59168,5.13386,11.0195,5.19687,6.78048,5.90328,7.1557,7.28096,3.18487,4.82308,7.23912,6.8426,7.88882,5.08176,5.56367,3.58482,7.94035,10.8083,5.94465,6.32915,6.12231,7.932,3.09817,3.73629,5.37312,5.15857,6.88719,5.89382,3.46177,4.91689,6.32704,7.39032,3.53459,3.75939,5.38117,5.14426,3.00574,4.50387,5.57229,11.5567,7.74386,5.87743,5.53772,4.52814,4.5213,7.49899,7.05513,4.5395,12.4596,5.37137,7.30877,8.78624,5.95495,8.68246,7.1213,8.62351,3.7313,10.701,5.87427,5.84188,6.6363,10.5799,6.86173,4.02325,4.78574,5.10972,10.8505,6.48161,6.20538,5.96475,5.93585,6.19533,1
6.13438,8.39144,6.36914,6.08239,10.8232,5.1608,9.83468,5.20278,5.00658,6.97257,3.50855,4.1615,6.02486,7.74784,8.15314,4.36038,6.22374,3.69202,8.01267,10.0073,6.96057,5.03784,6.71107,5.47651,4.11347,4.7325,6.66821,3.82201,4.02407,8.7961,3.246,4.30852,6.31866,7.08061,4.84303,4.99892,5.85863,3.73823,2.94334,3.70734,6.30127,11.1169,7.98865,5.46692,6.28144,5.52035,4.61397,7.03132,7.01536,4.63863,4.96403,4.62787,7.61968,8.97514,7.17008,6.70625,6.48936,6.91346,4.43083,9.67778,6.14518,5.21636,5.13255,7.53351,5.31571,3.83337,5.09392,5.70438,9.7956,5.68985,6.31,5.6299,6.05965,6.32949,1
9.13279,8.26835,11.9629,9.1116,9.57608,8.75144,6.54373,4.51007,5.10421,8.85807,3.14646,5.37104,6.57163,9.7175,5.90206,9.11841,8.13383,4.51537,7.20838,7.81445,7.01319,11.7266,7.75728,5.09414,2.85958,4.15345,13.3612,9.89435,6.28684,5.50954,10.4698,12.8926,9.89691,10.6908,12.7182,5.48463,13.9111,12.4821,12.2638,5.69026,9.53605,11.8108,8.39661,5.79037,7.31202,6.42989,4.48669,6.10515,6.32407,4.02936,9.98018,6.78054,8.72455,8.04696,10.3615,4.15038,5.74542,7.91449,5.13156,8.80946,6.50816,4.09884,7.32064,6.27665,7.4518,4.57072,5.34528,6.80232,4.31002,6.5238,6.6446,6.41036,6.89144,8.11602,0
7.65667392737864,10.7219080793072,10.6224683572355,6.28956766815406,11.8454026340813,6.70846303755905,8.13519728385308,5.05330430751123,5.58890666322806,5.89123403817345,4.02915012080292,5.74370936975688,8.0810024870191,7.92932014620369,9.43592674148266,7.35131485742563,6.71746513223793,5.60016070561692,8.22375940731847,9.3861204678564,5.84814257605452,8.78252887307015,6.98516536427114,5.78544538805277,4.08911966969631,4.27671106312858,9.03764586159373,4.17624429509494,5.22270017424015,10.7412287855791,4.5871912442339,8.95787594263743,7.32743671650096,8.07215852522844,9.25710513878071,5.45029009627496,10.7908866693577,6.95997491244092,6.89654336355864,5.19170603666209,7.29988709259676,11.9581441696623,9.17333600291513,6.72774685646689,7.26091856492569,6.39576003449974,5.1144587001813,6.73248025640097,6.72271308152284,5.01621280946118,10.587875432901,7.30827668425215,7.80900965678509,10.388201249714,6.59937428984774,10.2667593578549,7.34292532193307,9.49810232619739,6.12908732087336,8.9278072270745,6.15610113821299,6.78237534767872,8.86699866348042,8.14584506951338,4.62276142225522,4.34814277090658,4.56249241843999,7.04869541624784,7.72338320725256,6.37127700371913,6.88857187523217,7.06992945491132,8.63362236580721,7.31890211637307,1
9.84222,6.49801,12.7043,10.2063,6.48978,10.1619,6.44938,4.59422,4.20982,8.96623,3.30684,5.44536,5.38619,11.1048,6.30686,9.97249,9.67144,4.51325,6.92625,7.33768,8.85126,5.47348,7.9669,4.11015,2.91585,4.47189,5.40914,3.25604,7.3187,4.93435,3.26798,4.96752,11.5626,10.4279,4.86175,8.88707,6.91028,4.34664,3.7287,4.74116,10.9667,8.49856,10.0907,5.74338,6.6598,6.17983,6.09218,6.81052,4.97927,3.70372,4.44815,6.01393,8.53158,7.82012,6.95786,3.77934,6.92763,6.62478,5.02075,8.56111,6.03803,3.7988,5.77533,6.7381,9.12911,2.97763,4.73846,7.44028,4.28905,6.76477,6.26107,6.97555,7.02476,7.39729,0
